Week Ending,Federal Provider Number,Provider Name,Provider State,Submitted Data,Passed Quality Assurance Check,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Residents Hospitalizations with Confirmed COVID-19,Residents Hospitalizations with Confirmed COVID-19 and Up to Date with Vaccines,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,"Number of Residents who are Up to Date on COVID-19 Vaccinations, 14 Days or More Before Positive Test",Number of Residents Staying in this Facility for At Least 1 Day This Week,Number of Residents Staying in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Residents Up to Date with COVID-19 Vaccines,Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week,Number of Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines
01/05/2025,555463,The Village Healthcare Center,CA,Yes,Yes,5,79,0,1,0,0,0,130,1,46,19,41.304,116,13,11.207
01/05/2025,555470,Wagner Heights Nursing & Rehabilitation Center,CA,Yes,Yes,0,185,0,22,0,0,0,221,0,145,5,3.448,293,11,3.754
01/05/2025,555473,Alta Gardens Care Center,CA,Yes,Yes,0,283,0,27,0,0,0,244,0,105,67,63.81,136,18,13.235
01/05/2025,555478,Victoria Care Center,CA,Yes,Yes,0,434,0,14,0,0,0,309,0,186,42,22.581,285,1,0.351
01/05/2025,555483,Vista Manor Nursing Center,CA,Yes,Yes,0,246,0,11,0,0,0,167,0,97,36,37.113,160,31,19.375
01/05/2025,555485,Kings Healthcare & Wellness Center Lp,CA,Yes,Yes,0,154,0,7,0,0,0,177,0,63,26,41.27,141,0,0
01/05/2025,555490,Meadowood Nursing Center,CA,Yes,Yes,0,143,0,8,0,0,0,135,0,88,54,61.364,127,9,7.087
01/05/2025,555492,Oak Glen Post Acute,CA,Yes,Yes,0,199,0,0,0,0,0,172,0,62,32,51.613,63,12,19.048
01/05/2025,555494,Cedar Mountain Post Acute,CA,Yes,Yes,0,153,0,37,0,0,0,143,0,91,31,34.066,198,23,11.616
01/05/2025,555496,Riverwood Health Care,CA,Yes,Yes,0,259,0,11,0,0,0,130,0,86,37,43.023,165,5,3.03
01/05/2025,555513,Palm Village Retirement Comm.,CA,Yes,Yes,0,142,0,0,0,0,0,273,0,114,25,21.93,232,21,9.052
01/05/2025,555515,Park Vista At Morningside,CA,Yes,Yes,0,85,0,7,0,0,0,229,0,58,25,43.103,162,3,1.852
01/05/2025,555516,Jerold Phelps Comm Hosp Snf,CA,Yes,Yes,0,7,0,1,0,0,0,46,0,7,4,57.143,56,21,37.5
01/05/2025,555517,Kern Valley Healthcare District Dp Snf,CA,Yes,Yes,0,59,0,5,0,0,0,61,0,47,33,70.213,107,13,12.15
01/05/2025,555519,"The Care Center On Hazeltine, Llc",CA,Yes,Yes,0,108,0,1,0,0,0,104,0,56,31,55.357,74,13,17.568
01/05/2025,555522,Community Hospital Of San Bernardino Dp Snf,CA,Yes,Yes,3,41,0,2,0,0,0,167,3,87,65,74.713,159,3,1.887
01/05/2025,555530,Chowchilla Memorial Healthcare District,CA,Yes,Yes,0,39,0,3,0,0,0,76,0,27,15,55.556,59,5,8.475
01/05/2025,555535,River Valley Care Center,CA,Yes,Yes,0,179,0,14,0,0,0,245,0,98,50,51.02,150,10,6.667
01/05/2025,555536,Park Regency Care Center,CA,Yes,Yes,1,226,0,35,1,0,0,208,0,95,50,52.632,178,17,9.551
01/05/2025,555538,Eden Valley Care Center,CA,Yes,Yes,0,62,0,6,0,0,0,98,0,40,19,47.5,92,2,2.174
01/05/2025,555539,Coalinga Regional Medical Ctr Dp/Snf,CA,Yes,Yes,0,17,0,0,0,0,0,7,0,61,40,65.574,80,14,17.5
01/05/2025,555545,The Cove At La Jolla,CA,Yes,Yes,0,137,0,3,0,0,0,130,0,55,10,18.182,73,0,0
01/05/2025,555554,Danish Care Center,CA,Yes,Yes,0,162,0,18,0,0,0,87,0,58,36,62.069,100,11,11
01/05/2025,555555,Eskaton Village Care Center,CA,Yes,Yes,0,88,0,1,0,0,0,193,0,35,21,60,253,47,18.577
01/05/2025,555557,Pioneers Memorial Skilled Nursing Center,CA,Yes,Yes,0,224,0,13,0,0,0,343,0,72,43,59.722,130,0,0
01/05/2025,555565,Artesia Palms Care Center,CA,Yes,Yes,2,372,0,11,0,0,0,252,1,215,167,77.674,400,54,13.5
01/05/2025,555566,Corona Post Acute Center,CA,Yes,Yes,0,307,0,11,0,0,0,275,0,170,105,61.765,143,65,45.455
01/05/2025,555570,Oakland Heights Nursing And Rehabilitation,CA,Yes,Yes,0,27,0,0,0,0,0,21,0,50,2,4,79,4,5.063
01/05/2025,555574,Stoney Point Healthcare Center,CA,Yes,Yes,0,231,0,17,0,0,0,132,0,123,107,86.992,148,10,6.757
01/05/2025,555590,Healdsburg Hospital D/P Snf,CA,Yes,Yes,0,4,0,0,0,0,0,41,0,17,15,88.235,62,46,74.194
01/05/2025,555592,San Luis Transitional Care,CA,Yes,Yes,0,0,0,0,0,0,0,0,0,12,5,41.667,19,9,47.368
01/05/2025,555595,Smith Ranch Skilled Nursing & Rehabilitation Cente,CA,Yes,Yes,1,210,0,14,0,0,0,211,0,73,27,36.986,130,6,4.615
01/05/2025,555596,Parkside Health And Wellness Center,CA,Yes,Yes,0,101,0,0,0,0,0,112,0,51,1,1.961,80,5,6.25
01/05/2025,555610,Emanate Health Inter-Community Hospital- D/P Snf,CA,Yes,Yes,0,50,0,6,0,0,0,152,0,15,1,6.667,79,2,2.532
01/05/2025,555613,The Grove Care And Wellness,CA,Yes,Yes,0,135,0,2,0,0,0,83,0,40,7,17.5,72,9,12.5
01/05/2025,555616,Ararat Post Acute,CA,Yes,Yes,0,16,0,0,0,0,0,19,0,25,6,24,56,7,12.5
01/05/2025,555630,Hillcrest Heights Healthcare Center,CA,Yes,Yes,0,177,0,12,0,0,0,136,0,96,46,47.917,121,1,0.826
01/05/2025,555634,Greater El Monte Community Hos,CA,Yes,Yes,0,3,0,1,0,0,0,28,0,9,7,77.778,26,4,15.385
01/05/2025,555635,Courtyard Care Center,CA,Yes,Yes,0,106,0,3,0,0,0,55,0,75,46,61.333,120,3,2.5
01/05/2025,555639,The Meadows Of Napa Valley,CA,Yes,Yes,0,64,0,0,0,0,0,100,0,34,26,76.471,76,14,18.421
01/05/2025,555645,Auburn Ravine Terrace,CA,Yes,Yes,0,40,0,2,0,0,0,32,0,52,39,75,80,37,46.25
01/05/2025,555652,Willow Creek Healthcare Center,CA,Yes,Yes,0,495,0,26,0,0,0,311,0,158,45,28.481,150,9,6
01/05/2025,555659,San Diego Post-Acute Center,CA,Yes,Yes,2,413,0,15,0,0,0,355,0,235,114,48.511,417,0,0
01/05/2025,555663,Lindsay Gardens Nursing & Rehabilitation,CA,Yes,Yes,0,130,0,8,0,0,0,116,0,91,55,60.44,130,5,3.846
01/05/2025,555667,Garden Park Care Center,CA,Yes,Yes,0,243,0,15,0,0,0,164,0,122,61,50,241,7,2.905
01/05/2025,555668,"Norwalk Skilled Nursing & Wellness Centre, Llc",CA,Yes,Yes,0,984,0,146,0,0,0,844,0,93,18,19.355,160,5,3.125
01/05/2025,555671,Terrace View Care Center,CA,Yes,Yes,0,231,0,13,0,0,0,140,0,52,16,30.769,138,12,8.696
01/05/2025,555673,Asbury Park Nursing & Rehabilitation Center,CA,Yes,Yes,0,324,0,0,0,0,0,207,0,134,62,46.269,206,23,11.165
01/05/2025,555677,"Hawthorne Healthcare & Wellness Centre, Lp",CA,Yes,Yes,0,83,0,5,0,0,0,82,0,82,57,69.512,111,15,13.514
01/05/2025,555682,Marysville Post-Acute,CA,Yes,Yes,0,141,0,8,0,0,0,162,0,82,70,85.366,84,20,23.81
01/05/2025,555686,Studio City Rehabilitation Center,CA,Yes,Yes,0,212,0,5,0,0,0,322,0,166,38,22.892,284,4,1.408
01/05/2025,555688,"Anaheim Point Healthcare & Wellness Centre, Lp",CA,Yes,Yes,0,263,0,19,0,0,0,219,0,141,141,100,205,12,5.854
01/05/2025,555690,Alameda Care Center,CA,Yes,Yes,0,147,0,6,0,0,0,97,0,83,55,66.265,97,4,4.124
01/05/2025,555698,Barton Hospital D/P Snf,CA,Yes,Yes,0,41,0,0,0,0,0,80,0,43,27,62.791,61,4,6.557
01/05/2025,555700,Beverly Hills Rehabilitation Centre,CA,Yes,Yes,0,222,0,9,0,0,0,251,0,140,0,0,140,51,36.429
01/05/2025,555701,Simi Healthcare Center,CA,Yes,Yes,0,141,0,6,0,0,0,147,0,98,15,15.306,204,15,7.353
01/05/2025,555702,The Orchards Post-Acute,CA,Yes,Yes,8,405,0,16,1,0,0,294,0,133,72,54.135,230,0,0
01/05/2025,555703,Ridgeway Post Acute,CA,Yes,Yes,0,163,0,11,0,0,0,129,0,75,27,36,138,61,44.203
01/05/2025,555706,Del Amo Gardens Care Center,CA,Yes,Yes,0,124,0,10,0,0,0,160,0,81,64,79.012,114,57,50
01/05/2025,555710,Tice Valley Post Acute,CA,Yes,Yes,0,223,0,18,0,0,0,170,0,117,82,70.085,206,104,50.485
01/05/2025,555711,Community Care On Palm,CA,Yes,Yes,0,78,0,9,0,0,0,48,0,45,26,57.778,82,6,7.317
01/05/2025,555716,West Valley Subacute And Nursing Center,CA,Yes,Yes,0,141,0,15,0,0,0,188,0,86,41,47.674,154,38,24.675
01/05/2025,555717,Windsor Care Center Of Sacramento,CA,Yes,Yes,0,182,0,11,0,0,0,89,0,97,84,86.598,151,63,41.722
01/05/2025,555718,Rowntree Gardens,CA,Yes,Yes,0,157,0,10,0,0,0,138,0,51,29,56.863,56,27,48.214
01/05/2025,555728,San Francisco Towers,CA,Yes,Yes,0,23,0,2,0,0,0,45,0,16,11,68.75,46,12,26.087
01/05/2025,555729,Arcadia Care Center,CA,Yes,Yes,0,151,0,15,0,0,0,52,0,130,32,24.615,200,1,0.5
01/05/2025,555730,Foothill Regional Medical Center D/P Snf,CA,Yes,Yes,0,11,0,0,0,0,0,58,0,19,0,0,126,0,0
01/05/2025,555733,The Pavilion At Sunny Hills,CA,Yes,Yes,2,341,0,22,0,0,0,313,0,184,104,56.522,369,12,3.252
01/05/2025,555735,Richmond Post Acute Care,CA,Yes,Yes,0,24,0,0,0,0,0,12,0,27,11,40.741,38,13,34.211
01/05/2025,555736,Golden Sonora Care Center,CA,Yes,Yes,0,301,0,20,0,0,0,211,0,187,53,28.342,206,5,2.427
01/05/2025,555738,Windsor Terrace Health Care,CA,Yes,Yes,0,218,0,18,0,0,0,225,0,116,67,57.759,201,24,11.94
01/05/2025,555739,The Springs At Pacific Regent,CA,Yes,Yes,0,376,0,8,0,0,0,300,0,55,5,9.091,113,0,0
01/05/2025,555740,Vista Real Post Acute,CA,Yes,Yes,0,131,0,20,0,0,0,101,0,52,33,63.462,101,0,0
01/05/2025,555742,Desert Mountain Care Center,CA,Yes,Yes,0,593,0,3,0,0,0,282,0,89,13,14.607,134,0,0
01/05/2025,555747,Murrieta Health And Rehabilitation Center,CA,Yes,Yes,5,379,0,14,0,0,0,233,0,129,61,47.287,223,4,1.794
01/05/2025,555748,Berkley East Healthcare Center,CA,Yes,Yes,0,203,0,3,0,0,0,101,0,112,44,39.286,115,12,10.435
01/05/2025,555749,Covenant Village Care Center,CA,Yes,Yes,0,73,0,2,0,0,0,130,0,48,30,62.5,85,2,2.353
01/05/2025,555754,Village Square Healthcare Center,CA,Yes,Yes,0,229,0,16,0,0,0,157,0,109,75,68.807,196,26,13.265
01/05/2025,555755,Green Acres Healthcare Center,CA,Yes,Yes,0,159,0,3,0,0,0,134,0,76,67,88.158,117,23,19.658
01/05/2025,555758,New Bethany Skilled Nursing,CA,Yes,Yes,0,43,0,1,0,0,0,37,0,31,1,3.226,60,4,6.667
01/05/2025,555763,San Juan Hills Healthcare Center,CA,Yes,Yes,1,85,0,0,0,0,0,30,0,38,11,28.947,43,4,9.302
01/05/2025,555764,Palomar Heights Post Acute,CA,Yes,Yes,0,150,0,10,0,0,0,130,0,96,15,15.625,132,2,1.515
01/05/2025,555765,The Hills Post Acute,CA,Yes,Yes,0,252,0,30,0,0,0,186,0,157,72,45.86,206,32,15.534
01/05/2025,555766,Sierra View Medical Center,CA,Yes,Yes,0,2,0,1,0,0,0,70,0,31,16,51.613,62,3,4.839
01/05/2025,555770,Camarillo Healthcare Center,CA,Yes,Yes,0,257,0,17,0,0,0,157,0,100,12,12,162,3,1.852
01/05/2025,555773,Indian Canyon Post Acute,CA,Yes,Yes,0,110,0,11,0,0,0,113,0,94,48,51.064,81,60,74.074
01/05/2025,555776,Gridley Post Acute,CA,Yes,Yes,0,132,0,13,0,0,0,106,0,73,29,39.726,101,38,37.624
01/05/2025,555777,Bishop Care Center,CA,Yes,Yes,0,127,0,16,0,0,0,85,0,89,57,64.045,155,39,25.161
01/05/2025,555780,Villa Del Rio Gardens,CA,Yes,Yes,0,48,0,13,0,0,0,36,0,79,10,12.658,79,0,0
01/05/2025,555781,Villa Del Rio,CA,Yes,Yes,0,79,0,7,0,0,0,62,0,93,46,49.462,83,0,0
01/05/2025,555785,Courtyard Care Center,CA,Yes,Yes,0,84,0,4,0,0,0,97,0,52,35,67.308,102,8,7.843
01/05/2025,555790,Cedar Crest Nursing And Rehabilitation Center,CA,Yes,Yes,0,228,0,16,0,0,0,120,0,83,56,67.47,171,35,20.468
01/05/2025,555791,The Gardens Healthcare Center,CA,Yes,Yes,1,77,0,5,0,0,0,64,0,45,17,37.778,100,4,4
01/05/2025,555792,Sunnyvale Post-Acute Center,CA,Yes,Yes,0,176,0,9,0,0,0,115,0,98,74,75.51,140,35,25
01/05/2025,555794,Sherwood Oaks Post Acute,CA,Yes,Yes,0,152,0,4,0,0,0,107,0,92,52,56.522,175,23,13.143
01/05/2025,555795,Veterans Home Of California - Chula Vista,CA,Yes,Yes,0,182,0,10,0,0,0,382,0,111,70,63.063,369,29,7.859
01/05/2025,555796,Mission Care Center,CA,Yes,Yes,0,118,0,9,0,0,0,62,0,50,10,20,79,6,7.595
01/05/2025,555797,Gordon Lane Care Center,CA,Yes,Yes,1,205,0,23,0,0,0,198,0,90,24,26.667,230,55,23.913
01/05/2025,555799,The Ridge Post Acute,CA,Yes,Yes,0,71,0,16,0,0,0,40,0,47,0,0,71,41,57.746
01/05/2025,555801,Pine Creek Care Center,CA,Yes,Yes,1,256,0,4,0,0,0,67,1,86,38,44.186,182,23,12.637
01/05/2025,555804,Victoria Post Acute Care,CA,Yes,Yes,1,254,0,29,0,0,0,158,0,118,34,28.814,158,0,0
01/05/2025,555805,Bel Vista Healthcare Center,CA,Yes,Yes,0,30,0,5,0,0,0,32,0,37,22,59.459,40,18,45
01/05/2025,555808,The Rehabilitation Center Of Santa Monica,CA,Yes,Yes,0,66,0,3,0,0,0,57,0,112,50,44.643,110,30,27.273
01/05/2025,555809,All Saint'S Subacute & Transitional Care,CA,Yes,Yes,0,14,0,0,0,0,0,26,0,56,27,48.214,80,0,0
01/05/2025,555816,Lawndale Healthcare & Wellness Centre Llc,CA,Yes,Yes,0,151,0,10,0,0,0,129,0,57,17,29.825,128,3,2.344
01/05/2025,555825,San Marino Healthcare Center,CA,Yes,Yes,0,34,0,8,0,0,0,47,0,51,40,78.431,75,12,16
01/05/2025,555826,"The Redwoods, A Community Of Seniors",CA,Yes,Yes,0,57,0,2,0,0,0,62,0,40,35,87.5,80,9,11.25
01/05/2025,555827,Atherton Park Post-Acute,CA,Yes,Yes,0,251,0,13,0,0,0,256,0,146,74,50.685,209,86,41.148
01/05/2025,555830,Lompoc Skilled Nursing & Rehabilitation Center,CA,Yes,Yes,2,251,0,16,2,0,0,283,0,115,20,17.391,191,4,2.094
01/05/2025,555835,Vi At Palo Alto,CA,Yes,Yes,0,55,0,3,0,0,0,45,0,34,30,88.235,72,23,31.944
01/05/2025,555838,"Camden Postacute Care, Inc",CA,Yes,Yes,0,108,0,0,0,0,0,83,0,53,0,0,64,0,0
01/05/2025,555839,Dreier'S Nursing Care Center,CA,Yes,Yes,0,92,0,2,0,0,0,28,0,47,24,51.064,62,20,32.258
01/05/2025,555844,Novato Healthcare Center,CA,Yes,Yes,0,173,0,10,0,0,0,81,0,170,115,67.647,178,177,99.438
01/05/2025,555851,Bay Area Healthcare Center,CA,Yes,Yes,2,40,0,2,0,0,0,107,1,63,46,73.016,180,67,37.222
01/05/2025,555853,Veterans Home Of California - Barstow,CA,Yes,Yes,0,112,0,0,0,0,0,111,0,60,41,68.333,161,0,0
01/05/2025,555855,Baywood Court Health Center,CA,Yes,Yes,2,22,0,1,0,0,0,34,0,46,40,86.957,82,32,39.024
01/05/2025,555856,Peninsula Post-Acute,CA,Yes,Yes,0,204,0,0,0,0,0,89,0,62,30,48.387,55,22,40
01/05/2025,555862,Villa Scalabrini Special Care,CA,Yes,Yes,0,119,0,6,0,0,0,126,0,57,52,91.228,76,25,32.895
01/05/2025,555866,Sierra Vista Healthcare,CA,Yes,Yes,0,301,0,10,0,0,0,215,0,104,52,50,96,4,4.167
01/05/2025,555867,Forest Hill Manor Health Center,CA,Yes,Yes,0,39,0,0,0,0,0,52,0,17,6,35.294,48,9,18.75
01/05/2025,555871,Somerset Subacute And Care,CA,Yes,Yes,0,22,0,0,0,0,0,105,0,36,22,61.111,98,98,100
01/05/2025,555873,South Bay Post Acute Care,CA,Yes,Yes,0,185,0,17,0,0,0,98,0,94,14,14.894,125,15,12
01/05/2025,555875,Channel Islands Post Acute,CA,Yes,Yes,1,145,0,2,0,0,0,110,0,152,40,26.316,169,3,1.775
01/05/2025,555876,Alta Healthcare Center Of Camarillo,CA,Yes,Yes,0,69,0,0,0,0,0,93,0,48,10,20.833,135,15,11.111
01/05/2025,555877,Ridgecrest Regional Transitional Care And Rehabili,CA,Yes,Yes,0,111,0,1,0,0,0,209,0,68,41,60.294,117,12,10.256
01/05/2025,555879,All Saint'S Maubert,CA,Yes,Yes,0,0,0,0,0,0,0,3,0,13,6,46.154,40,0,0
01/05/2025,555880,Clear View Convalescent Center,CA,Yes,Yes,0,135,0,2,0,0,0,127,0,93,78,83.871,128,8,6.25
01/05/2025,555881,Clear View Sanitarium,CA,Yes,Yes,0,152,0,2,0,0,0,113,0,71,55,77.465,73,4,5.479
01/05/2025,555891,Veterans Home Of California - Redding,CA,Yes,Yes,0,62,0,2,0,0,0,176,0,33,19,57.576,224,21,9.375
01/05/2025,555899,Stratford Villa Post-Acute,CA,Yes,Yes,0,54,0,5,0,0,0,35,0,25,10,40,29,20,68.966
01/05/2025,555903,The Gardens Of El Monte,CA,Yes,Yes,0,71,0,17,0,0,0,83,0,47,20,42.553,65,1,1.538
01/05/2025,555910,Trellis Chino,CA,Yes,Yes,0,35,0,5,0,0,0,106,0,53,0,0,150,0,0
01/05/2025,555912,Kern River Transitional Care,CA,Yes,Yes,0,304,0,7,0,0,0,392,0,127,36,28.346,154,15,9.74
01/05/2025,555913,Advanced Health Care Of Sacramento,CA,Yes,Yes,0,75,0,0,0,0,0,172,0,50,2,4,98,5,5.102
01/05/2025,555916,O'Connor Hospital D/P Snf,CA,Yes,Yes,0,10,0,0,0,0,0,62,0,22,14,63.636,57,0,0
01/05/2025,555918,Fowler Care Center,CA,Yes,Yes,0,48,0,2,0,0,0,71,0,43,35,81.395,57,10,17.544
01/05/2025,555921,Rancho Bellagio Post Acute,CA,Yes,Yes,0,115,0,0,0,0,0,115,0,95,16,16.842,102,0,0
01/05/2025,555926,Shadelands Post Acute,CA,Yes,Yes,0,12,0,0,0,0,0,17,0,59,0,0,94,17,18.085
01/05/2025,655000,Guam Memorial Hospital Authority,GU,Yes,Yes,0,19,0,0,0,0,0,52,0,20,5,25,80,1,1.25
01/05/2025,675001,The Woodlands,TX,Yes,Yes,4,89,0,5,0,0,0,57,1,65,27,41.538,79,0,0
01/05/2025,675002,Retama Manor Nursing Center/San Antonio West,TX,Yes,Yes,0,172,0,17,0,0,0,65,0,81,3,3.704,371,1,0.27
01/05/2025,675004,Mckinney Healthcare And Rehabilitation Center,TX,Yes,Yes,0,128,0,3,0,0,0,91,0,80,5,6.25,85,4,4.706
01/05/2025,675009,Coleman Healthcare Center,TX,Yes,Yes,0,55,0,0,0,0,0,49,0,33,1,3.03,53,0,0
01/05/2025,675011,Jacksonville Healthcare Center,TX,Yes,Yes,0,136,0,22,0,0,0,80,0,40,0,0,34,0,0
01/05/2025,675013,Crowell Nursing Center,TX,Yes,Yes,0,48,0,4,0,0,0,32,0,51,0,0,52,0,0
01/05/2025,675014,Haskell Healthcare Center,TX,Yes,Yes,0,63,0,2,0,0,0,38,0,37,1,2.703,48,0,0
01/05/2025,675017,Cross Country Healthcare Center,TX,Yes,Yes,0,69,0,2,0,0,0,54,0,64,2,3.125,85,0,0
01/05/2025,675025,Good Samaritan Society--White Acres,TX,Yes,Yes,0,108,0,5,0,0,0,147,0,72,0,0,106,2,1.887
01/05/2025,675032,Cedar Hill Healthcare Center,TX,Yes,Yes,0,175,0,8,0,0,0,96,0,81,0,0,116,10,8.621
01/05/2025,675033,Mesquite Tree Nursing Center,TX,Yes,Yes,0,147,0,9,0,0,0,98,0,86,59,68.605,102,4,3.922
01/05/2025,675034,Arbor Lake Nursing & Rehabilitation Llc,TX,Yes,Yes,0,64,0,4,0,0,0,105,0,83,0,0,116,2,1.724
01/05/2025,675035,Evergreen Healthcare Center,TX,Yes,Yes,0,95,0,15,0,0,0,55,0,34,0,0,17,0,0
01/05/2025,675037,Pittsburg Nursing Center,TX,Yes,Yes,0,126,0,4,0,0,0,66,0,41,0,0,47,0,0
01/05/2025,675038,Clyde Nursing Center,TX,Yes,Yes,0,69,0,3,0,0,0,86,0,40,25,62.5,56,2,3.571
01/05/2025,675042,Seymour Rehabilitation And Healthcare,TX,Yes,Yes,0,89,0,5,0,0,0,85,0,52,27,51.923,55,0,0
01/05/2025,675044,Colonial Manor Advanced Rehab & Healthcare,TX,Yes,Yes,0,210,0,7,0,0,0,192,0,117,105,89.744,115,114,99.13
01/05/2025,675046,Rosenberg Health & Rehabilitation Center,TX,Yes,Yes,0,177,0,5,0,0,0,87,0,113,0,0,103,0,0
01/05/2025,675049,Coronado Healthcare Center,TX,Yes,Yes,0,140,0,14,0,0,0,85,0,31,0,0,44,0,0
01/05/2025,675051,Lakeview Rehabilitation & Healthcare Center,TX,Yes,Yes,0,126,0,3,0,0,0,99,0,48,19,39.583,62,19,30.645
01/05/2025,675052,Bay Ridge Healthcare Center,TX,Yes,Yes,0,53,0,10,0,0,0,38,0,44,1,2.273,53,0,0
01/05/2025,675053,Chisolm Trail Nursing And Rehabilitation Center,TX,Yes,Yes,0,94,0,3,0,0,0,64,0,76,0,0,97,0,0
01/05/2025,675055,Childress Healthcare Center,TX,Yes,Yes,0,108,0,2,0,0,0,23,0,45,0,0,37,0,0
01/05/2025,675058,Homeplace Manor,TX,Yes,Yes,0,61,0,2,0,0,0,30,0,23,0,0,25,0,0
01/05/2025,675061,Munday Nursing Center,TX,Yes,Yes,0,78,0,9,0,0,0,36,0,47,28,59.574,58,0,0
01/05/2025,675065,Cass Valley Healthcare Center,TX,Yes,Yes,0,30,0,3,0,0,0,30,0,33,0,0,57,0,0
01/05/2025,675067,Gainesville Convalescent Center,TX,Yes,Yes,0,57,0,5,0,0,0,45,0,48,0,0,35,0,0
01/05/2025,675071,Yorktown Nursing And Rehabilitation Center,TX,Yes,Yes,0,74,0,2,0,0,0,74,0,35,0,0,57,0,0
01/05/2025,675076,Llano Nursing And Rehabilitation Center,TX,Yes,Yes,0,73,0,22,0,0,0,50,0,25,0,0,25,1,4
01/05/2025,675078,Oasis At Galleria Llc,TX,Yes,Yes,0,60,0,2,0,0,0,49,0,72,18,25,80,0,0
01/05/2025,675079,Focused Care At Allenbrook,TX,Yes,Yes,0,109,0,7,0,0,0,95,0,81,48,59.259,86,0,0
01/05/2025,675080,The Vosswood Nursing Center,TX,Yes,Yes,0,42,0,1,0,0,0,77,0,0,0,0,0,0,0
01/05/2025,675081,Golden Acres Living And Rehabilitation Center,TX,Yes,Yes,0,196,0,41,0,0,0,164,0,159,13,8.176,188,4,2.128
01/05/2025,675084,Trinity Nursing And Rehab Of Granbury,TX,Yes,Yes,0,74,0,16,0,0,0,40,0,49,25,51.02,45,0,0
01/05/2025,675085,Paradigm At Woodwind Lakes,TX,Yes,Yes,0,117,0,7,0,0,0,67,0,146,22,15.068,148,0,0
01/05/2025,675089,Focused Care At Sherman,TX,Yes,Yes,0,99,0,12,0,0,0,82,0,77,46,59.74,100,0,0
01/05/2025,675095,Hallettsville Nursing And Rehabilitation,TX,Yes,Yes,0,169,0,5,0,0,0,130,0,79,0,0,90,0,0
01/05/2025,675096,Homestead Nursing And Rehabilitation Of Hillsboro,TX,Yes,Yes,0,177,0,14,0,0,0,162,0,75,1,1.333,84,0,0
01/05/2025,675098,Farwell Care And Rehabilitation Center,TX,Yes,Yes,0,72,0,14,0,0,0,111,0,42,29,69.048,55,0,0
01/05/2025,675101,Oakland Manor Nursing Center,TX,Yes,Yes,0,132,0,8,0,0,0,52,0,49,0,0,68,0,0
01/05/2025,675103,Renaissance Rehabilitation And Healthcare Center,TX,Yes,Yes,0,124,0,10,0,0,0,90,0,59,0,0,72,0,0
01/05/2025,675104,Live Oak Nursing And Rehabilitation Center,TX,Yes,Yes,0,118,0,18,0,0,0,86,0,77,0,0,90,0,0
01/05/2025,675109,Arapaho Rehabilitation And Care Center,TX,Yes,Yes,0,162,0,6,0,0,0,119,0,99,65,65.657,156,1,0.641
01/05/2025,675110,Cuero Nursing And Rehabilitation Center,TX,Yes,Yes,0,153,0,16,0,0,0,129,0,77,0,0,91,0,0
01/05/2025,675111,Heritage Gardens Rehabilitation And Healthcare,TX,Yes,Yes,0,107,0,5,0,0,0,82,0,70,23,32.857,76,34,44.737
01/05/2025,675117,Runningwater Draw Care Center Inc,TX,Yes,Yes,0,192,0,19,0,0,0,175,0,67,0,0,80,0,0
01/05/2025,675118,Brush Country Nursing And Rehabilitation,TX,Yes,Yes,0,99,0,6,0,0,0,69,0,74,18,24.324,88,40,45.455
01/05/2025,675120,Woodville Health And Rehabilitation Center,TX,Yes,Yes,0,102,0,4,0,0,0,49,0,49,0,0,63,0,0
01/05/2025,675124,Texan Nursing & Rehab Of Gonzales,TX,Yes,Yes,0,127,0,12,0,0,0,82,0,43,0,0,56,0,0
01/05/2025,675127,Focused Care At Humble,TX,Yes,Yes,0,101,0,7,0,0,0,79,0,60,36,60,81,0,0
01/05/2025,675128,Midwestern Healthcare Center,TX,Yes,Yes,0,114,0,4,0,0,0,106,0,78,45,57.692,87,0,0
01/05/2025,675132,Bremond Nursing And Rehabilitation Center,TX,Yes,Yes,0,60,0,3,0,0,0,43,0,26,15,57.692,34,0,0
01/05/2025,675138,Inspiration Hills Rehabilitation Center,TX,Yes,Yes,0,164,0,31,0,0,0,151,0,75,39,52,68,0,0
01/05/2025,675139,Windsor Healthcare Residence,TX,Yes,Yes,0,90,0,7,0,0,0,68,0,45,10,22.222,70,4,5.714
01/05/2025,675140,Focused Care At Hamilton,TX,Yes,Yes,4,98,0,17,1,0,0,70,0,47,32,68.085,81,0,0
01/05/2025,675141,Crestview Healthcare Residence,TX,Yes,Yes,0,165,0,3,0,0,0,111,0,94,29,30.851,112,9,8.036
01/05/2025,675144,Burleson Nursing And Rehabilitation Center,TX,Yes,Yes,0,151,0,6,0,0,0,82,0,62,11,17.742,62,0,0
01/05/2025,675150,Bluebonnet Rehab At Ennis,TX,Yes,Yes,0,102,0,21,0,0,0,109,0,72,1,1.389,163,0,0
